neg_utilization,neg_avg_speed
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.714285714285713969e-01,-9.955989213923233105e-01
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-6.142857142857143238e-01,-9.881866411645734427e-01
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.761904761904761418e-01,-9.895887138303642860e-01
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
-5.142857142857142350e-01,-1.003399722630883284e+00
